Platform,us
Client,88507
Client,88830
Client,87242
Client,88966
Client,88341
Client,88919
Client,87894
Client,87569
Client,87523
Client,88651
Client,89238
Client,93307
Client,88251
Client,87214
Client,93373
Client,88818
Client,87333
Client,88979
Client,93221
Client,88909
Client,88657
Client,87397
Client,88300
Client,88229
Client,89785
Client,89370
Client,89277
Client,89307
Client,89784
Client,89800
Client,89187
Client,89341
Client,88237
Client,89784
Client,89102
Client,94190
Client,88233
Client,89497
Client,94122
Client,90019
Client,93284
Client,89058
Client,87367
Client,88235
Client,88962
Client,93249
Client,87336
Client,87429
Client,88503
Client,88796
Client,88091
Client,87345
Client,93322
Client,88968
Client,87979
Client,87347
Client,89494
Client,89270
Client,89735
Client,88216
Client,87193
Client,88071
Client,89075
Client,87969
Client,88831
Client,87307
Client,89032
Client,93331
Client,89105
Client,88586
Client,88104
Client,88459
Client,88109
Client,89041
Client,87450
Client,88561
Client,88091
Client,93424
Client,87376
Client,87370
Client,88157
Client,93307
Client,88984
Client,88311
Client,93229
Client,89176
Client,88803
Client,88206
Client,88355
Client,87384
Client,88294
Client,89190
Client,87278
Client,89066
Client,88226
Client,93414
Client,93512
Client,88786
Client,88477
Client,89072
Client,88465
Client,93436
Client,88585
Client,88853
Client,87404
Client,88677
Client,89387
Client,93058
Client,87295
Client,88432
Client,93629
Client,88389
Client,88328
Client,88708
Client,93335
Client,88853
Client,88027
Client,88718
Client,88227
Client,93169
Client,88964
Client,88281
Client,88997
Client,88517
Client,88795
Client,88111
Client,87216
Client,88580
Client,93416
Client,88159
Client,88948
Client,88444
Client,88309
Client,88500
Client,87269
Client,88333
Client,88410
Client,88013
Client,89036
Client,89126
Client,88215
Client,87245
Client,93378
Client,89073
Client,88883
Client,88200
Client,88325
Client,88840
Client,87278
Client,87973
Client,89096
Client,93179
Client,89068
Client,89108
Client,88539
Client,88779
Client,88283
Client,88868
Client,88357
Client,89058
Client,89037
Client,88113
Client,89012
Client,88375
Client,87618
Client,88237
Client,88838
Client,88985
Client,93522
Client,89004
Client,87407
Client,87332
Client,88787
Client,88961
Client,87529
Client,87433
Client,89093
Client,93204
Client,88886
Client,87389
Client,93467
Client,89714
Client,87422
Client,88335
Client,88407
Client,88215
Client,93430
Client,88937
Client,88595
Client,87886
Client,88456
Client,93159
Client,87325
Client,87328
Client,89061
Client,89017
Client,87409
Client,89068
Client,88532
Client,88791
Client,93559
Client,88077
Client,87398
Client,87590
Client,88901
Client,88132
Client,88294
Client,88069
Client,88438
Client,88457
Client,87322
Client,89135
Client,93166
Client,89061
Client,87485
Client,88879
Client,87918
Client,88522
Client,89008
Client,89033
Client,87450
Client,87162
Client,89057
Client,93386
Client,89077
Client,89089
Client,87439
Client,87525
Client,89031
Client,88293
Client,88235
Client,87374
Client,88108
Client,88980
Client,88990
Client,93396
Client,87514
Client,87331
Client,88283
Client,88994
Client,88238
Client,88250
Client,89018
Client,88087
Client,87440
Client,88617
Client,88932
Client,93524
Client,88875
Client,93338
Client,88166
Client,88944
Client,93516
Client,89127
Client,87497
Client,89009
Client,93154
Client,89079
Client,87427
Client,87598
Client,88160
Client,93119
Client,87505
Client,88238
Client,87274
Client,88194
Client,89008
Client,88430
Client,88989
Client,88240
Client,88932
Client,88474
Client,88721
Client,87386
Client,88373
Client,88850
Client,87400
Client,87411
Client,88415
Client,88986
Client,89071
Client,88343
Client,87488
Client,88407
Client,88135
Client,88995
Client,88902
Client,87496
Client,87648
Client,88422
Client,88914
Client,93650
Client,87258
Client,87553
Client,93171
Client,89099
Client,88206
Client,89013
Client,87279
Client,87307
Client,88224
Client,88482
Client,88833
Client,88406
Client,89072
Client,93245
Client,88255
Client,88956
Client,88216
Client,88975
Client,88347
Client,87369
Client,87519
Client,87187
Client,93252
Client,88405
Client,87321
Client,87360
Client,89460
Client,93284
Client,87378
Client,88449
Client,89148
Client,93496
Client,87468
Client,88532
Client,89155
Client,89032
Client,88604
Client,88892
Client,87566
Client,88984
Client,88484
Client,93321
Client,87402
Client,87340
Client,89139
Client,93468
Client,88897
Client,88688
Client,93310
Client,89129
Client,87373
Client,88336
Client,87297
Client,87379
Client,93322
Client,88100
Client,87347
Client,87358
Client,88708
Client,93363
Client,93262
Client,88457
Client,88178
Client,88154
Client,88884
Client,88103
Client,87233
Client,87231
Client,88227
Client,89105
Client,88601
Client,88058
Client,88176
Client,87374
Client,88177
Client,88884
Client,88880
Client,87648
Client,93365
Client,88124
Client,87539
Client,89267
Client,89017
Client,88089
Client,88250
Client,93529
Client,87409
Client,87430
Client,93351
Client,88909
Client,88208
Client,88808
Client,93142
Client,89110
Client,87284
Client,87293
Client,88977
Client,93308
Client,88442
Client,87925
Client,87296
Client,88538
Client,88170
Client,88269
Client,87375
Client,87284
Client,88156
Client,88222
Client,88160
Client,87463
Client,93384
Client,89066
Client,87395
Client,87321
Client,88216
Client,93484
Client,88921
Client,93393
Client,87585
Client,88160
Client,93321
Client,88433
Client,87354
Client,87415
Client,87173
Client,87259
Client,88002
Client,93496
Client,88128
Client,88754
Client,93152
Client,88831
Client,88257
Client,88480
Client,87300
Client,87544
Client,88840
Client,88610
Client,89014
Client,87358
Client,88914
Client,88955
Client,87225
Client,88104
Client,87999
Client,89087
Client,88598
Client,87366
Client,88970
Client,88384
Client,93338
Client,89131
Client,87304
Client,88652
Client,89099
Client,88481
Client,89020
Client,87580
Client,89208
Client,93330
Client,87224
Client,88095
Client,88899
Client,88370
Client,88243
Client,89001
Client,87273
Client,87352
Client,88383
Client,88008
Client,87424
Client,89018
Client,89010
Client,88348
Client,87240
Client,87343
Client,88885
Client,88855
Client,87432
Client,87470
Client,87453
Client,87330
Client,93406
Client,89035
Client,88430
Client,89102
Client,88926
Client,88063
Client,93267
Client,89219
Client,87416
Client,88998
Client,88893
Client,93380
Client,87885
Client,87499
Client,89154
Client,88623
Client,88953
Client,93294
Client,88942
Client,88248
Client,93536
Client,89026
Client,87333
Client,89119
Client,88521
Client,88107
Client,88515
Client,89033
Client,89128
Client,93276
Client,88990
Client,93308
Client,87443
Client,87392
Client,93241
Client,89079
Client,87123
Client,88198
Client,89561
Client,89982
Client,89223
Client,88242
Client,89246
Client,88519
Client,89103
Client,88039
Client,88416
Client,87479
Client,89012
Client,88835
Client,87417
Client,87388
Client,88269
Client,89063
Client,87395
Client,88517
Client,93258
Client,88988
Client,88968
Client,87459
Client,88996
Client,93415
Client,88329
Client,93326
Client,88400
Client,87410
Client,88216
Client,89035
Client,88610
Client,88147
Client,87329
Client,88084
Client,88396
Client,88524
Client,87449
Client,87372
Client,87860
Client,88572
Client,88408
Client,89006
Client,87220
Client,87265
Client,88784
Client,93346
Client,88513
Client,88056
Client,88979
Client,88330
Client,87300
Client,88189
Client,88931
Client,89013
Client,87206
Client,88152
Client,88400
Client,87339
Client,93286
Client,88854
Client,87182
Client,87579
Client,88060
Client,88808
Client,88149
Client,88858
Client,88847
Client,93246
Client,87284
Client,88851
Client,88455
Client,88918
Client,93448
Client,88400
Client,88308
Client,87300
Client,89077
Client,88510
Client,87365
Client,88310
Client,88846
Client,89051
Client,87347
Client,87310
Client,88141
Client,88997
Client,87393
Client,87409
Client,87402
Client,87171
Client,93158
Client,87849
Client,87538
Client,88528
Client,89241
Client,93182
Client,93311
Client,88335
Client,87199
Client,88416
Client,88329
Client,88353
Client,89150
Client,88428
Client,87360
Client,88036
Client,89142
Client,88968
Client,87454
Client,88313
Client,88342
Client,89052
Client,87465
Client,88211
Client,89072
Client,88993
Client,88928
Client,87899
Client,88839
Client,93410
Client,87969
Client,93585
Client,88604
Client,87336
Client,88240
Client,88933
Client,87252
Client,87358
Client,88232
Client,89355
Client,88567
Client,89098
Client,88185
Client,93436
Client,87363
Client,87528
Client,87209
Client,87390
Client,89236
Client,88351
Client,88130
Client,87217
Client,93203
Client,88047
Client,88274
Client,88956
Client,88305
Client,89075
Client,87210
Client,87352
Client,89004
Client,93476
Client,88867
Client,93385
Client,87314
Client,88223
Client,88911
Client,88821
Client,89050
Client,89076
Client,88936
Client,88055
Client,88015
Client,89067
Client,88354
Client,89103
Client,89032
Client,88990
Client,87426
Client,88364
Client,89064
Client,88057
Client,88824
Client,88157
Client,89020
Client,88083
Client,88406
Client,87260
Client,93026
Client,89092
Client,87262
Client,87512
Client,87493
Client,88314
Client,93154
Client,89088
Client,88071
Client,87481
Client,89109
Client,88189
Client,87365
Client,88206
Client,88961
Client,88274
Client,88995
Client,87271
Client,88303
Client,89070
Client,88195
Client,88868
Client,88554
Client,88808
Client,88023
Client,88842
Client,88133
Client,88833
Client,88351
Client,88201
Client,88950
Client,88156
Client,93533
Client,88970
Client,89130
Client,88208
Client,88266
Client,87309
Client,93577
Client,89106
Client,88520
Client,88219
Client,88278
Client,93444
Client,88339
Client,89021
Client,88165
Client,89120
Client,88106
Client,93241
Client,87340
Client,87221
Client,89115
Client,87347
Client,89050
Client,93321
Client,89070
Client,88380
Client,88990
Client,89349
Client,87276
Client,87500
Client,93473
Client,88958
Client,87609
Client,88080
Client,88957
Client,88884
Client,89097
Client,93180
Client,87569
Client,88467
Client,88070
Client,88404
Client,87533
Client,87224
Client,88920
Client,89018
Client,87267
Client,88515
Client,89019
Client,88231
Client,89141
Client,87364
Client,88135
Client,87463
Client,89032
Client,93286
Client,87419
Client,89073
Client,93406
Client,88760
Client,87110
Client,88500
Client,93342
Client,88103
Client,87323
Client,87240
Client,89054
Client,88408
Client,88815
Client,88312
Client,87420
Client,87468
Client,88460
Client,88362
Client,87232
Client,88041
Client,87395
Client,88363
Client,88999
Client,88557
Client,88202
Client,87444
Client,88710
Client,88133
Client,93352
Client,87817
Client,87473
Client,88777
Client,88402
Client,88053
Client,88489
Client,89049
Client,89054
Client,93428
Client,89570
Client,89161
Client,88977
Client,88083
Client,88282
Client,88486
Client,87454
Client,88996
Client,88519
Client,89191
Client,87301
Client,87412
Client,88431
Client,93117
Client,87159
Client,87301
Client,88249
Client,94072
Client,89330
Client,89125
Client,94181
Client,89814
Client,94374
Client,89758
Client,89744
Client,89196
Client,89060
Client,89071
Client,88222
Client,89076
Client,89849
Client,94204
Client,88206
Client,88416
Client,93364
Client,89021
Client,87296
Client,89188
Client,87045
Client,88177
Client,93392
Client,89129
Client,89005
Client,87185
Client,89290
Client,93248
Client,88242
Client,93375
Client,87454
Client,87346
Client,88191
Client,89191
Client,88523
Client,88126
Client,88862
Client,88380
Client,88014
Client,88269
Client,88764
Client,87428
Client,89073
Client,88102
Client,88736
Client,88633
Client,89080
Client,93347
Client,88244
Client,89041
Client,88257
Client,88853
Client,93259
Client,88249
Client,89135
Client,87480
Client,88285
Client,93537
Client,87124
Client,88321
Client,88824
Client,88715
Client,88205
Client,88360
Client,93387
Client,88216
Client,88295
Client,88541
Client,87501
Client,87311
Client,88511
Client,88496
Client,88425
Client,87171
Client,88910
Client,93407
Client,89262
Client,88479
Client,88979
Client,88166
Client,87297
Client,88361
Client,93247
Client,88950
Client,93289
Client,88353
Client,87220
Client,87381
Client,88144
Client,88164
Client,87379
Client,89048
Client,88293
Client,87485
Client,88980
Client,88062
Client,87271
Client,88220
Client,89038
Client,93267
Client,88284
Client,89068
Client,87272
Client,87426
Client,88367
Client,88945
Client,87942
Client,88944
Client,93228
Client,89276
Client,88091
Client,87202
Client,88946
Client,88515
Client,87501
Client,88492
Client,88194
Client,89050
Client,88886
Client,93314
Client,87400
Client,87641
Client,88427
Client,88815
Client,87360
Client,88993
Client,88127
Client,88910
Client,88198
Client,88642
Client,88390
Client,89010
Client,89097
Client,88597
Client,87968
Client,87967
Client,93333
Client,88391
Client,89040
Client,87312
Client,93315
Client,89071
Client,88450
Client,88109
Client,88571
Client,88977
Client,88286
Client,87487
Client,88981
Client,88022
Client,88056
Client,94237
Client,89815
Client,89104
Client,94170
Client,89857
Client,89740
Client,94196
Client,88374
Client,88236
Client,90224
Client,89139
Client,88150
Client,88283
Client,88127
Client,88309
Client,88835
Client,89868
Client,88336
Client,87255
Client,89002
Client,88899
Client,88924
Client,88266
Client,89019
Client,93425
Client,87198
Client,87489
Client,93356
Client,88814
Client,88412
Client,88984
Client,87268
Client,88202
Client,89145
Client,93320
Client,87406
Client,87235
Client,88170
Client,89017
Client,87447
Client,87501
Client,88424
Client,89014
Client,88149
Client,87416
Client,88978
Client,87415
Client,88911
Client,88034
Client,88165
Client,88618
Client,88968
Client,93140
Client,87396
Client,87409
Client,89224
Client,93426
Client,87576
Client,89155
Client,93333
Client,88953
Client,88806
Client,89179
Client,88147
Client,88599
Client,88964
Client,88392
Client,87323
Client,88343
Client,87483
Client,87341
Client,93227
Client,88209
Client,88269
Client,88859
Client,88967
Client,93145
Client,89127
Client,93220
Client,87111
Client,88461
Client,93510
Client,88388
Client,88072
Client,88510
Client,93385
Client,88098
Client,88330
Client,87420
Client,88342
Client,93331
Client,87977
Client,87417
Client,88983
Client,87277
Client,88976
Client,93476
Client,87298
Client,87325
Client,89101
Client,89031
Client,88927
Client,88523
Client,88073
Client,88392
Client,87129
Client,88424
Client,88858
Client,88264
Client,89046
Client,89097
Client,87377
Client,89143
Client,87890
Client,88870
Client,87335
Client,87251
Client,93355
Client,88622
Client,87482
Client,87441
Client,88817
Client,88386
Client,88930
Client,87276
Client,88228
Client,88913
Client,88207
Client,93302
Client,88174
Client,88732
Client,93375
Client,89290
Client,88346
Client,93433
Client,87391
Client,88965
Client,88275
Client,88137
Client,88537
Client,87267
Client,87442
Client,87222
Client,93217
Client,88946
